admonition_id,admonition_sha256,source_file,source_reference,type,lesson_ids,candidate_lesson_id,coverage_decision,editorial_status,technical_status,preview
ReferenceManual/LexicalStructure.xhtml#note-001,8444369d8743f31a651f8d8e2f1b9103091eb48e9e9a00741aa024eae0dd785d,ReferenceManual/LexicalStructure.xhtml,ReferenceManual/LexicalStructure.xhtml#Keywords-and-Punctuation,note,swift.lexical.escaped-identifier,,mapped-to-canonical-lessons,pending-editorial-validation,pending-technical-validation,"Note Prior to Swift 5.9, the following keywords were reserved: #column , #dsohandle , #error , #fileID , #filePath , #file , #function , #line , and #warning . These are now implemented as macros in the Swift standard library: column , dsoh"
ReferenceManual/LexicalStructure.xhtml#note-002,b128d08d92083b14e70ec4535c44e401ad4fa12b8baeff33c9783cfe8bdabfa0,ReferenceManual/LexicalStructure.xhtml,ReferenceManual/LexicalStructure.xhtml#Operators,note,swift.operators.custom|swift.operators.terminology,,mapped-to-canonical-lessons,pending-editorial-validation,pending-technical-validation,"Note The tokens = , -> , // , /* , */ , . , the prefix operators < , & , and ? , the infix operator ? , and the postfix operators > , ! , and ? are reserved. These tokens can't be overloaded, nor can they be used as custom operators."
ReferenceManual/Expressions.xhtml#note-001,11b8c718c6a2d8c720b11b424a8d81ec12655664863e27e16e93be98dc2f0389,ReferenceManual/Expressions.xhtml,ReferenceManual/Expressions.xhtml#Infix-Expressions,note,swift.operators.terminology,,mapped-to-canonical-lessons,pending-editorial-validation,pending-technical-validation,"Note At parse time, an expression made up of infix operators is represented as a flat list. This list is transformed into a tree by applying operator precedence. For example, the expression 2 + 3 * 5 is initially understood as a flat list o"
ReferenceManual/Expressions.xhtml#note-002,26a1f4419570142b7097a72229d23d5c367d832287d609752183bd4b169c5d30,ReferenceManual/Expressions.xhtml,ReferenceManual/Expressions.xhtml#Literal-Expression,note,swift.literals.integer-radix|swift.strings.literal,,mapped-to-canonical-lessons,pending-editorial-validation,pending-technical-validation,"Note Prior to Swift 5.9, the following special literals were recognized: #column , #dsohandle , #fileID , #filePath , #file , #function , and #line . These are now implemented as macros in the Swift standard library: column() , dsohandle() "
ReferenceManual/Expressions.xhtml#note-003,0761847e22d632818f4618cc400c8a12c000a9aa6bc828aef226787cb58a4097,ReferenceManual/Expressions.xhtml,ReferenceManual/Expressions.xhtml#Tuple-Expression,note,swift.tuples.creation,,mapped-to-canonical-lessons,pending-editorial-validation,pending-technical-validation,"Note Both an empty tuple expression and an empty tuple type are written () in Swift. Because Void is a type alias for () , you can use it to write an empty tuple type. However, like all type aliases, Void is always a type—you can't use it t"
ReferenceManual/Expressions.xhtml#note-004,e791243f567af60587863aee0c1b7d22107d431a8a124e2b13e89fd045be48e5,ReferenceManual/Expressions.xhtml,ReferenceManual/Expressions.xhtml#Selector-Expression,note,swift.expressions.selector,,mapped-to-canonical-lessons,pending-editorial-validation,pending-technical-validation,"Note Although the method name and the property name are expressions, they're never evaluated."
ReferenceManual/Expressions.xhtml#note-005,82f1692d2c84cd06b0553345b9f1aabd226250415327a90f5f32a05a6d9366c4,ReferenceManual/Expressions.xhtml,ReferenceManual/Expressions.xhtml#Key-Path-String-Expression,note,swift.expressions.keypath-string,,mapped-to-canonical-lessons,pending-editorial-validation,pending-technical-validation,"Note Although the property name is an expression, it's never evaluated."
ReferenceManual/Expressions.xhtml#note-006,9ef171aaf7367e6ebbf7794d0cf869966d74a3a41c4e645cd63f9ff89fa74159,ReferenceManual/Expressions.xhtml,ReferenceManual/Expressions.xhtml#Implicit-Conversion-to-a-Pointer-Type,note,swift.expressions.pointer-conversion,,mapped-to-canonical-lessons,pending-editorial-validation,pending-technical-validation,"Note When implicitly converting an array to an unsafe pointer, Swift ensures that the array's storage is contiguous by converting or copying the array as needed. For example, you can use this syntax with an array that was bridged to Array f"
ReferenceManual/Statements.xhtml#note-001,4192db475c68c1ccc7b7db1bb80aecb77acd091f7558ec58817c471aee836f77,ReferenceManual/Statements.xhtml,ReferenceManual/Statements.xhtml#Return-Statement,note,swift.functions.implicit-return,,mapped-to-canonical-lessons,pending-editorial-validation,pending-technical-validation,"Note As described in Failable Initializers , a special form of the return statement ( return nil ) can be used in a failable initializer to indicate initialization failure."
ReferenceManual/Statements.xhtml#note-002,00a0f478548a0f12106423b81ec8aa15f2d8467aff2c361085201c12945f2a94,ReferenceManual/Statements.xhtml,ReferenceManual/Statements.xhtml#Conditional-Compilation-Block,note,swift.compiler.conditional,,mapped-to-canonical-lessons,pending-editorial-validation,pending-technical-validation,Note The arch(arm) platform condition doesn't return true for ARM 64 devices. The arch(i386) platform condition returns true when code is compiled for the 32–bit iOS simulator.
ReferenceManual/Statements.xhtml#note-003,0455f8cacf9434240ee9b5b363864d5249a84c03f83347fcc24a96d3c53c134f,ReferenceManual/Statements.xhtml,ReferenceManual/Statements.xhtml#Conditional-Compilation-Block,note,swift.compiler.conditional,,mapped-to-canonical-lessons,pending-editorial-validation,pending-technical-validation,"Note Each statement in the body of a conditional compilation block is parsed even if it's not compiled. However, there's an exception if the compilation condition includes a swift() or compiler() platform condition: The statements are parse"
ReferenceManual/Declarations.xhtml#note-001,61c6c2318b8b0568a0b8843ba5f8b76cc0861d485c3807dc5f713c29d86c3d18,ReferenceManual/Declarations.xhtml,ReferenceManual/Declarations.xhtml#Constant-Declaration,note,swift.bindings.constants,,mapped-to-canonical-lessons,pending-editorial-validation,pending-technical-validation,"Note Definite initialization can't construct proofs that require domain knowledge, and its ability to track state across conditionals has a limit. If you can determine that constant always has a value set, but the compiler can't prove this "
ReferenceManual/Declarations.xhtml#note-002,853ac95d8798f10531a6b25e40dba5a43103b1ccd1fa0b7dd200b8c5150a9e44,ReferenceManual/Declarations.xhtml,ReferenceManual/Declarations.xhtml#Variable-Declaration,note,swift.bindings.constants,,mapped-to-canonical-lessons,pending-editorial-validation,pending-technical-validation,"Note You can also declare properties in the context of a protocol declaration, as described in Protocol Property Declaration ."
ReferenceManual/Declarations.xhtml#note-003,c0f1c67d605dbbf89624319ccff98e270c0522f83388c3b6544de831d94f7ef0,ReferenceManual/Declarations.xhtml,ReferenceManual/Declarations.xhtml#Protocol-Declaration,note,swift.protocols.syntax,,mapped-to-canonical-lessons,pending-editorial-validation,pending-technical-validation,"Note You can also aggregate the conformance requirements of multiple protocols using protocol composition types, as described in Protocol Composition Type and Protocol Composition ."
ReferenceManual/Declarations.xhtml#note-004,411a914ae99bfb71e05849625d2b6fd5d1c9a2b68d0d34dac0c5b1abf315b570,ReferenceManual/Declarations.xhtml,ReferenceManual/Declarations.xhtml#Protocol-Declaration,note,swift.protocols.syntax,,mapped-to-canonical-lessons,pending-editorial-validation,pending-technical-validation,"Note If a protocol is marked with the objc attribute, the AnyObject requirement is implicitly applied to that protocol; there’s no need to mark the protocol with the AnyObject requirement explicitly."
ReferenceManual/Declarations.xhtml#note-005,0e92bc6234820db0e3f9d9abfdb78e005bcce5c6f1f73daf5eebc9261123142d,ReferenceManual/Declarations.xhtml,ReferenceManual/Declarations.xhtml#Initializer-Declaration,note,swift.initialization.basic,,mapped-to-canonical-lessons,pending-editorial-validation,pending-technical-validation,"Note If you mark an initializer with the required declaration modifier, you don't also mark the initializer with the override modifier when you override the required initializer in a subclass."
ReferenceManual/Declarations.xhtml#note-006,04ab5babcbc87e16c921f413d4e3967ef53d1b136d714f85e51fc994aaf6b202,ReferenceManual/Declarations.xhtml,ReferenceManual/Declarations.xhtml#Precedence-Group-Declaration,note,swift.operators.precedence-group,,mapped-to-canonical-lessons,pending-editorial-validation,pending-technical-validation,"Note Precedence groups related to each other using lower group names and higher group names must fit into a single relational hierarchy, but they don't have to form a linear hierarchy. This means it's possible to have precedence groups with"
ReferenceManual/Attributes.xhtml#note-001,31bcd22a9454458114cc3f8741c6fae31308ce161b852bd1df73951521a72822,ReferenceManual/Attributes.xhtml,ReferenceManual/Attributes.xhtml#backDeployed,note,swift.attributes.back-deployed,,mapped-to-canonical-lessons,pending-editorial-validation,pending-technical-validation,"Note When the caller's minimum deployment target is the same as or greater than the first version of the SDK that includes the symbol, the compiler can optimize away the runtime check and call the SDK's implementation directly. In this case"
ReferenceManual/Attributes.xhtml#note-002,ab6b0ee441b90c14f52993953b108a63c50be29373b205adca2fdc34aa52957d,ReferenceManual/Attributes.xhtml,ReferenceManual/Attributes.xhtml#NSApplicationMain,note,swift.attributes.main,,mapped-to-canonical-lessons,pending-editorial-validation,pending-technical-validation,"Deprecated This attribute is deprecated; use the main attribute instead. In Swift 6, using this attribute produces a compile-time error."
ReferenceManual/Attributes.xhtml#note-003,d18e19c5ff397a2ca4f36c21c9d89b683009ef2e264de47e6451d9f96bd99ea6,ReferenceManual/Attributes.xhtml,ReferenceManual/Attributes.xhtml#objc,note,swift.attributes.objc-control,,mapped-to-canonical-lessons,pending-editorial-validation,pending-technical-validation,"Note The argument to the objc attribute can also change the runtime name for that declaration. You use the runtime name when calling functions that interact with the Objective-C runtime, like NSClassFromString(_:) , and when specifying clas"
ReferenceManual/Attributes.xhtml#note-004,ab6b0ee441b90c14f52993953b108a63c50be29373b205adca2fdc34aa52957d,ReferenceManual/Attributes.xhtml,ReferenceManual/Attributes.xhtml#UIApplicationMain,note,swift.attributes.main,,mapped-to-canonical-lessons,pending-editorial-validation,pending-technical-validation,"Deprecated This attribute is deprecated; use the main attribute instead. In Swift 6, using this attribute produces a compile-time error."
